"學期
Semester","課號
CourseID","課名
Course Title","教師
Instructor","選課人數
Enrollment Count","平均GPA
Average GPA","標準差
Standard Deviation",course,instructor_ref
109下,PHYS 114403,"普通物理Ａ二
General Physics A (II)","唐述中TANG, SHU-JUNG",197,3.39,1.16,PHYS1144,2177636848200138465787183728574857871
109下,PHYS 115000,"普通物理一(物理系
)General Physics (I)","吳國安WU, KUO-AN",15,3.22,1.65,PHYS1150,21555222832343387857585796578
109下,PHYS 211000,"應用數學一
Applied Mathematics (I)","史馬丁SPINRATH, MARTIN",92,3.54,1.14,PHYS2110,2149039340199698380737882658472776582847378
109下,PHYS 222000,"理論力學二
Theoretical Mechanics (II)","陳惠茹CHEN, HUEI-RU",65,3.38,1.08,PHYS2220,38515248003359367726978728569738285
109下,PHYS 232000,"電磁學二
Electromagnetism II","張維甫CHANG, WE-FU",79,3.24,0.91,PHYS2320,243733217329995677265787187697085
109下,PHYS 242000,"普通天文學二
General Astronomy (II)",江國興ALBERT KONG,55,3.69,0.76,PHYS2420,27743222833328865766669828475797871
109下,PHYS 245000,"近代物理導論
Introduction to Modern Physics","洪在明HUNG, TSAI-MING",31,3.76,0.75,PHYS2450,279462231226126728578718483657377737871
109下,PHYS 290000,"計算物理概論
Computation for Physics","江瑛貴JIANG, ING-GUEY",15,3.92,0.62,PHYS2900,277432978736020747365787173787171856989
109下,PHYS 301001,"物理實驗技術
Experimental Technique in Physics","林登松LIN, DENG-SUNG",25,3.68,0.45,PHYS3010,2651930331264947673786869787183857871
109下,PHYS 301002,"物理實驗技術
Experimental Technique in Physics","林登松LIN, DENG-SUNG",31,3.75,0.63,PHYS3010,2651930331264947673786869787183857871
109下,PHYS 302001,"光學實驗
Optics Laboratory","余怡德YU, I-TE",20,3.79,0.55,PHYS3020,2031324609245038985738469
109下,PHYS 309000,"應用電子學一
Applied Electronics","陳正中CHEN, CHENG-CHUNG",34,2.73,1.24,PHYS3090,3851527491200136772697867726978716772857871
109下,PHYS 311000,"物理數學
Mathematical Methods for Physicists",張敬民CHEUNG KING MAN,26,3.81,0.94,PHYS3110,24373259642766567726985787175737871776578
109下,PHYS 326000,"熱統計物理二
Thermal and Statistical Physics II","徐百嫻HSU, PAI-HSIEN",28,3.0,0.98,PHYS3260,2446430334232917283858065737283736978
109下,PHYS 334000,"光學二
Optics (II)","余怡德YU, I-TE",26,3.29,0.81,PHYS3340,2031324609245038985738469
109下,PHYS 346000,"量子物理二
Quantum Physics (II)","牟中瑜MOU, CHUNG-YU",81,2.47,1.42,PHYS3460,29279200132978877798567728578718985
109下,PHYS 370000,"數位智慧科技實作與程式控制
Implementation and Program Coding of Digital Smart Technology","戴明鳳TAI, MING-FONG",70,3.91,0.37,PHYS3700,2514026126401798465737773787170797871
109下,PHYS 392000,"基礎天文觀測
Fundamentals of Observational Astronomy",江國興ALBERT KONG,18,3.66,0.27,PHYS3920,27743222833328865766669828475797871
109下,PHYS 401200,"計算物理
Computational Physics","陳柏中CHEN, PO-CHUNG",9,3.46,0.74,PHYS4012,3851526575200136772697880796772857871
109下,PHYS 401300,"計算物理實作
Computational Physics Lab","陳柏中CHEN, PO-CHUNG",11,3.55,0.72,PHYS4013,3851526575200136772697880796772857871
109下,PHYS 432000,"相對論導論二
Introduction to Relativity (II)","周定一CHOU, DEAN-YI",13,3.2,0.9,PHYS4320,21608234501996867727985686965788973
109下,PHYS 433000,"天文物理導論
Introduction to Astrophysics","江瑛貴JIANG, ING-GUEY",29,4.0,0.43,PHYS4330,277432978736020747365787173787171856989
109下,PHYS 465000,"光電物理導論
Introduction to Optoelectronics","褚志崧CHUU, CHIH-SUNG",27,3.54,0.84,PHYS4650,350982453523847677285856772737283857871
109下,PHYS 468000,"二維材料物理導論
Introduction of two-dimensional (2D) materials","徐斌睿HSU, PIN-JUI",10,3.49,0.91,PHYS4680,244642599630591728385807378748573
109下,PHYS 472000,"固態物理導論二
Introduction to Solid State Physics II","洪在明HUNG, TSAI-MING",11,3.51,0.58,PHYS4720,279462231226126728578718483657377737871
109下,PHYS 480000,"黑洞天文物理導論
Introduction to Black Hole Astrophysics","楊湘怡YANG, HSIANG-YI",26,3.75,0.58,PHYS4800,269542824824609896578717283736578718973
109下,PHYS 486000,"量子資訊導論
Introduction to Quantum Information","林晏詳LIN, YEN-HSIANG",22,4.02,0.63,PHYS4860,265192619135443767378896978728373657871
109下,PHYS 492000,"專題研究二
Undergraduate Research (II)",指導教授,29,4.15,0.24,PHYS4920,25351235662594525480
109下,PHYS 521000,"統計力學一
Statistical Mechanics (I)","黃一平HUANG,YI-PING",62,3.18,0.81,PHYS5210,4064319968241797285657871897380737871
109下,PHYS 524500,"量子計算
Quantum Computing","蘇正耀SU, ZHENG-YAO",10,3.89,0.56,PHYS5245,34311274913276883859072697871896579
109下,PHYS 532000,"電動力學二
Electrodynamics (II)","張存續CHANG, TSUN-HSU",54,3.9,0.45,PHYS5320,243732338432396677265787184838578728385
109下,PHYS 535000,"離子體物理
Plasma Physics","張存續CHANG, TSUN-HSU",15,4.07,0.36,PHYS5350,243732338432396677265787184838578728385
109下,PHYS 542000,"量子力學二
Quantum Mechanics (II)","王道維WANG, DAW-WEI",61,2.58,1.07,PHYS5420,29579369473217387657871686587876973
109下,PHYS 553000,"加速器物理一
Accelerator Physics (I)","周炳榮CHOU, PING-JUNG",19,3.28,1.02,PHYS5530,216082885127054677279858073787174857871
109下,PHYS 572000,"凝態物理二
Condensed Matter Physics(II)","張博堯CHANG, PO-YAO",3,3.0,0.82,PHYS5720,24373213382257567726578718079896579
109下,PHYS 573000,"半導體物理
Semiconductor Physics","徐瑋廷HSU, WEI-TING",19,3.63,0.98,PHYS5730,24464297712431172838587697384737871
109下,PHYS 587000,"雷射物理與應用一
Laser Physics and Applications (I)","劉怡維LIU, I-WEI",10,3.59,0.56,PHYS5870,21129246093217376738573876973
109下,PHYS 591000,"物理與人工智慧
(AI)實作導論Hands-on Artificial Intelligence (AI)","徐百嫻HSU, PAI-HSIEN
徐士傑HSU, SHIH-CHIEH",28,4.21,0.43,PHYS5910,2446430334232917283858065737283736978244642276320625728385837273726772736972
109下,PHYS 594000,"專題討論二
Colloquium (Ⅱ)","許耀銓HOI, IO-CHUN",86,3.91,0.23,PHYS5940,353773276837523727973737967728578
109下,PHYS 596001,"書報討論
--粒子二Seminar--Particle Physics II",張敬民CHEUNG KING MAN,12,3.9,0.19,PHYS5960,24373259642766567726985787175737871776578
109下,PHYS 596002,"書報討論
--原子分子光學二Seminar--AMO II","褚志崧CHUU, CHIH-SUNG",28,3.98,0.5,PHYS5960,350982453523847677285856772737283857871
109下,PHYS 596003,"書報討論
--軟物質物理Seminar--Soft matter","吳國安WU, KUO-AN",9,4.0,0.14,PHYS5960,21555222832343387857585796578
109下,PHYS 596004,"書報討論
--凝態二Seminar--Condensed Matter II","徐斌睿HSU, PIN-JUI",30,4.29,0.05,PHYS5960,244642599630591728385807378748573
109下,PHYS 597001,"物理專題
--物理估計Special topic: Back-of-the-Envelope Physics","張維甫CHANG, WE-FU",35,3.91,0.5,PHYS5970,243733217329995677265787187697085
109下,PHYS 597002,"物理專題
--弦論場論與宇宙學Special Topic : String Theory, Field Theory and Cosmology",朱創新CHONG-SUN CHU,9,3.86,0.35,PHYS5970,2641721109260326772797871838578677285
109下,PHYS 597003,"物理專題-近代物理發展史一
Special Topic: History of Modern Physics I","周定一CHOU, DEAN-YI",7,2.61,1.72,PHYS5970,21608234501996867727985686965788973
109下,PHYS 597004,"物理專題
--凝態計算物理Special Topic : Computational Condensed Matter Physics",鄭弘泰HORNG-TAY JENG,16,4.0,0.79,PHYS5970,371652434427888727982787184658974697871
109下,PHYS 687000,"奈米光學特論
Special Topics on Nanophotonics","果尚志GWO, SHANGJR",4,4.3,0.0,PHYS6870,26524235782453571877983726578717482
109下,PME 101500,"工場實習一
Work Shop Practices (I)",動機系,48,3.55,0.36,PME1015,212052723131995
109下,PME 101601,"工場實習
Work Shop Practices","郭詩坪CUO, SHY-PIN",63,3.47,0.24,PME1016,371013543322378678579837289807378
109下,PME 101602,"工場實習
Work Shop Practices","郭詩坪CUO, SHY-PIN",53,3.57,0.21,PME1016,371013543322378678579837289807378
109下,PME 101701,"機械設計製圖
Computer Aided Machine  Design & Drawing","劉俊賢LIU, CHUN-HSIEN",81,3.59,0.97,PME1017,211292042636066767385677285787283736978
109下,PME 101702,"機械設計製圖
Computer Aided Machine  Design & Drawing","劉俊賢LIU, CHUN-HSIEN",58,3.56,1.11,PME1017,211292042636066767385677285787283736978
109下,PME 101801,"程式設計
Programming Design","吳貞興WU, CHEN-HSING",62,3.14,1.15,PME1018,2155535998332888785677269787283737871
109下,PME 101802,"程式設計
Programming Design","丁川康TING, CHUAN-KANG",63,2.95,1.25,PME1018,19969240292424784737871677285657875657871
109下,PME 134101,"應用力學一
Applied Mechanics I","江國寧CHIANG, KUO-NING",64,2.74,1.11,PME1341,27743222832352767727365787175857978737871
109下,PME 134102,"應用力學一
Applied Mechanics I","王偉中WANG, WEI-CHUNG",70,3.32,0.95,PME1341,295792055320013876578718769736772857871
109下,PME 200201,"工程數學二
Engineering Mathematics II","劉承賢LIU, CHENG-HSIEN",69,2.95,1.19,PME2002,21129252153606676738567726978717283736978
109下,PME 200202,"工程數學二
Engineering Mathematics II","洪哲文HONG, CHE-WUN",59,2.95,1.01,PME2002,27946217462599172797871677269878578
109下,PME 210401,"基礎熱流學二
Thermal and fluid Science (II)","王訓忠WONG, SHWIN-CHUNG",56,2.87,1.18,PME2104,2957935347245448779787183728773786772857871
109下,PME 210402,"基礎熱流學二
Thermal and fluid Science (II)","許文震SHEU, WEN-JENN",53,3.06,0.64,PME2104,3537725991386638372698587697874697878
109下,PME 234201,"應用力學二
Applied Mechanics (II)","李昌駿LEE, CHANG-CHUN",50,3.08,0.84,PME2342,264462612439423766969677265787167728578
109下,PME 234202,"應用力學二
Applied Mechanics (II)","李昌駿LEE, CHANG-CHUN",53,2.87,1.27,PME2342,264462612439423766969677265787167728578
109下,PME 242501,"機動學
Kinematics of Machinery","林士傑LIN, SHIH-CHIEH",43,3.25,1.03,PME2425,265192276320625767378837273726772736972
109下,PME 300600,"材料科學導論
Introduction to Materials Science","林樹均LIN, SU-JIEN",126,3.26,0.96,PME3006,265192719322343767378838574736978
109下,PME 301000,"微系統概論一
Introduction to Microsystem Technology (I)","方維倫FANG, WEI-LEUN",64,3.45,1.06,PME3010,2604132173205237065787187697376698578
109下,PME 301101,"固體力學與奈米材料實驗
Solid Mechanics and Nanomaterials Laboratory","方維倫FANG, WEI-LEUN",47,3.93,0.14,PME3011,2604132173205237065787187697376698578
109下,PME 301102,"固體力學與奈米材料實驗
Solid Mechanics and Nanomaterials Laboratory","方維倫FANG, WEI-LEUN",20,3.45,1.16,PME3011,2604132173205237065787187697376698578
109下,PME 301103,"固體力學與奈米材料實驗
Solid Mechanics and Nanomaterials Laboratory","方維倫FANG, WEI-LEUN",37,3.87,0.17,PME3011,2604132173205237065787187697376698578
109下,PME 312000,"熱傳與質傳學
Heat and Mass Transfer","劉通敏LIOU, TONG-MIIN",20,2.93,0.91,PME3120,211293689025935767379858479787177737378
109下,PME 320101,"電子學一
Electronics I","王培仁WANG, PEI-JEN",48,2.95,1.04,PME3201,29579225212016187657871806973746978
109下,PME 320102,"電子學一
Electronics I","陳榮順CHEN, RONG-SHUN",65,2.98,1.24,PME3201,385152705438918677269788279787183728578
109下,PME 320301,"電子電路實驗一
Microelectronics Labs. (I)","王培仁WANG, PEI-JEN",54,3.45,0.72,PME3203,29579225212016187657871806973746978
109下,PME 320302,"電子電路實驗一
Microelectronics Labs. (I)","陳榮順CHEN, RONG-SHUN",48,3.89,0.41,PME3203,385152705438918677269788279787183728578
109下,PME 320500,"電動機械
Electric Machinery","洪聯馨HUNG, LAIN-SHIN",27,3.17,0.8,PME3205,279463287939336728578717665737883727378
109下,PME 320800,"控制系統二
Control  System II","葉廷仁YEH, TING-JEN",69,3.0,0.97,PME3208,33865243112016189697284737871746978
109下,PME 320900,"邏輯設計與應用
Logic Design and Applications","陳致真CHEN, CHIH-CHEN",66,3.45,0.92,PME3209,385153326830495677269786772737267726978
109下,PME 332000,"振動學
Mechanical Vibrations","李銘晃LI, MING-HUANG",73,3.35,0.81,PME3320,2644637528261797673777378717285657871
109下,PME 334900,"奈米科技與應用
Nanotechnology and its applications","李銘晃LI, MING-HUANG",36,3.38,0.89,PME3349,2644637528261797673777378717285657871
109下,PME 343602,"光機電系統設計
Opto-Mechatronic Systems Design","曹哲之TSAO, CHE-CHIH",35,3.44,0.47,PME3436,2636121746200438483657967726967727372
109下,PME 400200,"專題研究二
Undergraduate Research (II)",指導教授,2,3.85,0.15,PME4002,25351235662594525480
109下,PME 400300,"專題研究一
Undergraduate Research (I)",指導教授,108,4.09,0.26,PME4003,25351235662594525480
109下,PME 400500,"數值分析
Numerical Analysis","陳玉彬CHEN,YUBIN",19,2.71,1.03,PME4005,385152957724428677269788985667378
109下,PME 402100,"近代物理導論
Introduction to Modern Physics","賴梅鳳LAI, MEI-FENG",46,3.42,0.57,PME4021,36084267574017976657377697370697871
109下,PME 403100,"工程光學
Engineering Optics","王威智WANG, WEI-CHIH",14,3.18,1.31,PME4031,2957923041262348765787187697367727372
109下,PME 414800,"人體再生能源收集技術概述
Introduction to human renewable energy harvesting technologies","林宗宏LIN, ZONG-HONG",10,4.06,0.22,PME4148,2651923447234397673789079787172797871
109下,PME 420900,"微算機導論
Introduction to Microcomputer","洪健中HONG, CHIEN-CHONG",20,3.43,0.78,PME4209,2794620581200137279787167727369786772797871
109下,PME 443200,"電腦輔助設計與製造
Computer Aided Design and Manufacturing","劉俊葳LIU, CHUN-WEI",37,3.37,0.52,PME4432,21129204263390776738567728578876973
109下,PME 500000,"書報討論
Seminar","陳榮順CHEN, RONG-SHUN",147,3.88,0.75,PME5000,385152705438918677269788279787183728578
109下,PME 500300,"科技論文寫作及研究方法
Writing of Scientific Papers and Research Methods","李國賓LEE, GWO-BIN",10,3.73,0.52,PME5003,264462228336051766969718779667378
109下,PME 511200,"氣體動力學
Gas Phase Dynamics","黃智永HUANG, CHIH-YUNG",10,3.54,0.71,PME5112,40643262342770472856578716772737289857871
109下,PME 512200,"熱對流
Heat Convection","劉通敏LIOU, TONG-MIIN",21,3.14,0.95,PME5122,211293689025935767379858479787177737378
109下,PME 512300,"電子裝備冷卻系統
Cooling Systems for  Electronic Equipment","王訓忠WONG, SHWIN-CHUNG",14,2.94,1.4,PME5123,2957935347245448779787183728773786772857871
109下,PME 512800,"冷凍空調系統模擬與熱交換
Heat exchangers and System simulation of HVAC","陳理定CHEN, LI-TING",78,3.69,0.05,PME5128,38515297022345067726978767384737871
109下,PME 513000,"綠色能源專題
Special Topics on Green Energies","李明蒼LEE, MING-TSANG",4,3.83,0.37,PME5130,264462612633980766969777378718483657871
109下,PME 515000,"渦輪機
Gas Turbine Theory","蔣小偉CHIANG, HSIAO-WEI",19,3.44,0.5,PME5150,3408323567205536772736578717283736579876973
109下,PME 519100,"偏微分方程
Partial Differential Equations","賴君亮LAI, CHUN-LIANG",11,3.12,0.58,PME5191,360842153120142766573677285787673657871
109下,PME 520600,"聲學陣列信號處理
Microphone Array Signal Processing","白明憲BAI, MING-SIAN",28,3.74,0.9,PME5206,3033326126250106665737773787183736578
109下,PME 525600,"移動機器人與自駕車專題
Special Topics in Mobile Robots and Self-Driving Cars","葉廷仁YEH, TING-JEN",25,3.94,0.62,PME5256,33865243112016189697284737871746978
109下,PME 526900,"電子電路分析
Electronic Circuits Analysis","王培仁WANG, PEI-JEN",26,3.68,0.35,PME5269,29579225212016187657871806973746978
109下,PME 534800,"複合材料力學
Mechanics of Composite Materials","葉孟考YEH, MENG-KAO",14,3.56,0.88,PME5348,33865233913277189697277697871756579
109下,PME 535000,"電子封裝力學概論
Fundamental Mechanics of Electronic Packaging","江國寧CHIANG, KUO-NING",29,3.76,0.44,PME5350,27743222832352767727365787175857978737871
109下,PME 537200,"高等動力學
Advanced Dynamics","田孟軒TIEN, MENG-HSUAN",8,3.75,0.5,PME5372,30000233913656284736978776978717283856578
109下,PME 543100,"電腦輔助製造專題
Special Topics in Computer-Aided Manufacturing","曹哲之TSAO, CHE-CHIH",35,3.85,0.36,PME5431,2636121746200438483657967726967727372
109下,PME 543600,"精密機械設計二
Precision Machine Design (II)","宋震國SUNG, CHENG-KUO",15,3.78,0.35,PME5436,234353866322283838578716772697871758579
109下,PME 544100,"微小尺度系統設計與製作技術
Design and manufacture of miniaturized systems","賴梅鳳LAI, MEI-FENG",42,3.56,0.44,PME5441,36084267574017976657377697370697871
109下,PME 544300,"光電子學
Opto Electronics","羅丞曜LO, CHENG-YAO",23,3.67,0.64,PME5443,32645199982633276796772697871896579
109下,PME 545900,"製程診斷與分析
Process Diagnosis and Analysis","林士傑LIN, SHIH-CHIEH",45,3.3,0.96,PME5459,265192276320625767378837273726772736972
109下,PME 550200,"生醫感測器與生物電子學
Biosensors and Bioelectronics","洪健中HONG, CHIEN-CHONG",8,3.61,1.38,PME5502,2794620581200137279787167727369786772797871
109下,PME 634800,"板殼理論
Plates and Shells","黃琮暉HUANG, TSUNG-HUI",9,3.76,0.33,PME6348,40643297422624972856578718483857871728573
109下,PME 635000,"有限單元法之應用
Applications of Finite Element Method","李銘孝LEE, MING-HSIAO",54,3.71,0.44,PME6350,264463752823389766969777378717283736579
109下,QF 100300,"計算機程式設計
Introduction to Programming","陳政琦CHEN, CHENG-CHI",47,3.64,0.73,QF1003,385152591929734677269786772697871677273
109下,QF 100302,"計算機程式設計
Introduction to Programming","顏安孜YEN, AN-ZI",49,3.58,0.96,QF1003,38991234332338889697865789073
109下,QF 100501,"會計學二
Accounting (II)","潘虹華PAN, HUNG-HUA",116,3.87,0.57,QF1005,28504344253377580657872857871728565
109下,QF 100502,"會計學二
Accounting (II)","李逢暉LEE, FENG-HUI",104,3.68,0.66,QF1005,26446368982624976696970697871728573
109下,QF 214500,"統計學二
Statistics II","余士迪YU, SHIH-TI",90,3.01,1.09,QF2145,2031322763368428985837273728473
109下,QF 214601,"公司理財
Corporate Finance","黃德源WONG, TAK YUEN",28,3.71,0.49,QF2146,4064324503283048779787184657589856978
109下,QF 214602,"公司理財
Corporate Finance","謝佩芳HSIEH, PEI-FANG",168,3.61,1.08,QF2146,356132032933459728373697280697370657871
109下,QF 214900,"高等微積分一
Advanced Calculus I",鄭志豪TEH JYH HAUR,73,3.46,1.01,QF2149,37165245353594684697274897272658582
109下,QF 314101,"衍生性商品訂價
Derivatives Pricing","鍾經樊CHUNG, CHING-FAN",32,3.44,0.85,QF3141,37758321472714667728578716772737871706578
109下,QF 314102,"衍生性商品訂價
Derivatives Pricing","索樂晴SO, LEH-CHYAN",116,3.72,0.76,QF3141,32034271382622883797669726772896578
109下,QF 314900,"數理統計二
Mathematical Statistics II",劉鋼LIU KANG,59,2.43,1.1,QF3149,211293762876738575657871
109下,QF 321000,"財務決策分析
Financial Decision Analysis","林哲群LIN, CHE-CHUN",60,4.15,0.41,QF3210,26519217463267676737867726967728578
109下,QF 321100,"投資實務研討
Topics on Investment","索樂晴SO, LEH-CHYAN",32,3.99,0.41,QF3211,32034271382622883797669726772896578
109下,QF 321200,"房地產投資與市場分析
Real Estate Investment and Market Analysis","鄧筱蓉TENG, HSIAO-JUNG",41,3.98,0.18,QF3212,37159316013399384697871728373657974857871
109下,QF 321300,"金融科技應用與實務
Application and Practice of Financial Technology","翁禮祺WENG, LI-CHI",45,4.3,0.0,QF3213,327053115031098876978717673677273
109下,QF 322000,"金融大數據
Financial Big Data Analysis","鍾經樊CHUNG, CHING-FAN",82,3.66,0.61,QF3220,37758321472714667728578716772737871706578
109下,QF 414300,"國際財務管理
Business Finance","曾祺峰TZENG, CHI-FENG",88,3.74,0.59,QF4143,263663109823792849069787167727370697871
109下,QF 441200,"中級會計學二
Intermediate Accounting II","潘虹華PAN, HUNG-HUA",48,3.79,0.81,QF4412,28504344253377580657872857871728565
109下,QF 442100,"審計學二
Auditing and Assurance Service II","黃海寧HUANG, HAI-NING",14,3.03,1.01,QF4421,406432802323527728565787172657378737871
109下,QF 444400,"金融機構的人才管理
Talent Management in the Financial Institutions","徐正宗HSU, CHENG-TSONG",15,3.59,0.8,QF4444,24464274912344772838567726978718483797871
109下,QF 444700,"金融與不動產行銷管理實務
Financial & Real Estate Marketing Management & Practice","馬瑞辰MA, JUI-CHEN
陳怡芬CHEN, YI-FEN",58,3.96,0.28,QF4447,393402979036784776574857367726978385152460933452677269788973706978
109下,QF 444800,"高等投資科學
Advanced Investment Science","謝宗翰HSIEH, CHUNG-HAN",5,3.92,0.38,QF4448,35613234473275272837369726772857871726578
109下,QF 444900,"創新產業與企業社會責任
Forward-Looking Infrastructure & CSR","馬瑞辰MA, JUI-CHEN",36,3.92,0.23,QF4449,393402979036784776574857367726978
109下,QF 510100,"書報討論
Seminar","潘虹華PAN, HUNG-HUA",40,3.66,0.96,QF5101,28504344253377580657872857871728565
109下,QF 512000,"財務風險管理
Financial Risk Management","邱婉茜CHIU, WAN-CHIEN",32,3.85,0.3,QF5120,370412311333564677273858765786772736978
109下,QF 520400,"個體計量模型在財務上的應用
Financial Microeconometrics：Methods and Applications","余士迪YU, SHIH-TI",11,4.25,0.12,QF5204,2031322763368428985837273728473
109下,QF 521500,"金融計算
Computational Finance","韓傳祥HAN, CHUAN-HSIANG",6,4.1,0.14,QF5215,3886720659310777265786772856578728373657871
109下,QF 522100,"金融商品設計與評價
Financial product design and pricing","張焯然CHANG, JOW-RAN",27,3.9,0.79,QF5221,2437328975289826772657871747987826578
109下,QF 524300,"財務時間序列分析二
Financial Time Series II","黃裕烈HUANG, YU-LIEH",5,4.3,0.0,QF5243,4064335029288727285657871898576736972
109下,QF 524400,"財務計量實證專題
Seminar in empirical financial econometrics","曾祺峰TZENG, CHI-FENG",14,3.98,0.24,QF5244,263663109823792849069787167727370697871
109下,QF 526200,"金融科技
Financial Technology","韓傳祥HAN, CHUAN-HSIANG
許智強HSU, CHI-TZIANG",28,3.86,0.47,QF5262,3886720659310777265786772856578728373657871353772623424375728385677273849073657871
109下,QF 526500,"區塊鏈技術與應用
Blockchain Technology and Applications","韓傳祥HAN, CHUAN-HSIANG
許智強HSU, CHI-TZIANG",21,4.0,0.16,QF5265,3886720659310777265786772856578728373657871353772623424375728385677273849073657871
109下,QF 526800,"企業理財與創新實證研究
Empirical Corporate Finance and Innovation","許博炫HSU, PO-HSUAN",6,4.3,0.0,QF5268,35377213382884372838580797283856578
109下,QF 526900,"房地產市場消費與投資分析
Real Estate Market Consumption and Investment Analysis","張金鶚CHANG, CHIN-OH",9,3.96,0.46,QF5269,2437337329403466772657871677273787972
109下,QF 527000,"財務與創新經濟學術研究探討
Seminar on Academic Research Careers in Finance and Innovation Economics","許博炫HSU, PO-HSUAN",4,4.3,0.0,QF5270,35377213382884372838580797283856578
109下,QF 527100,"不動產專題研究一
Seminar on Real Estate Research (I)","林哲群LIN, CHE-CHUN",5,4.3,0.0,QF5271,26519217463267676737867726967728578
109下,SL 400300,"現代詩創作
Modern Poetry Writing","丁威仁TING, WEI-JEN",3,4.3,0.0,SL4003,19969230412016184737871876973746978
109下,SL 400400,"宋代的社會與文化
The Social and Cultural History of Song Dynasty","林保全LIN, BAO-QUAN",18,4.04,0.98,SL4004,26519204452084076737866657981856578
109下,SL 510600,"世界華文文學史
History of Sinophone Literature","丁威仁TING, WEI-JEN
蔣興立CHIANG, HSIN-LI
林佳儀LIN, CHIA-YI",12,4.08,0.22,SL5106,19969230412016184737871876973746978340833328831435677273657871728373787673265192033920736767378677273658973
109下,SL 510900,"華文文學理論專題
Seminar on Sinophone Literature Theory","陳惠齡HUANG CHEN, WEI-LIN",6,4.1,0.14,SL5109,385152480040801728565787167726978876973767378
109下,SL 511000,"小說創作專題
Seminar on Fiction Writing","蔣興立CHIANG, HSIN-LI",6,4.3,0.0,SL5110,340833328831435677273657871728373787673
109下,SL 512200,"詞學批評與域外詞專題
Special Topics on Tsu Criticism and  Foreign Tsu","黃雅莉HUANG, YA-LI",3,4.2,0.14,SL5122,406433859733673728565787189657673
109下,SL 512300,"當代華文地誌詩專題
Topics on Contemporary Chinese Topographical Poems","丁威仁TING, WEI-JEN",4,4.23,0.13,SL5123,19969230412016184737871876973746978
109下,SL 512500,"史記會注考證專題
Topics on Shi Ji Hui Zhu Kao Zheng","林保全LIN, BAO-QUAN",5,4.3,0.0,SL5125,26519204452084076737866657981856578
109下,SL 600000,"學術議題研討
Seminar",指導教授,14,4.24,0.12,SL6000,25351235662594525480
109下,SNHC 710000,"書報討論
Seminar",TIGP Program,10,4.24,0.12,SNHC7100,847371808011411110311497109
109下,SNHC 742000,"社群網路多媒體
Multimedia in Social Networks",TIGP Program,3,3.77,0.41,SNHC7420,847371808011411110311497109
109下,SNHC 751000,"人智計算
Human-Centered Computing",TIGP Program,4,4.3,0.0,SNHC7510,847371808011411110311497109
109下,SOC 500200,"社會學方法論
Sociological Methodology","陳瑞樺CHEN, JUI-HUA",20,3.9,0.33,SOC5002,38515297902719467726978748573728565
109下,SOC 502500,"男人與陽剛氣質
Seminar on Men and Masculinities","沈秀華SHEN, HSIU-HUA",9,2.86,1.59,SOC5025,2778431168337758372697872837385728565
109下,SOC 515700,"政治社會學
Political Sociology","林祐聖LIN, YU-SHENG",5,3.82,0.24,SOC5157,26519310563285476737889858372697871
109下,SOC 565000,"社會界線與不平等
Seminar on Social Boundaries and Inequality","林文蘭LIN, WEN-LAN",18,3.61,0.5,SOC5650,265192599134349767378876978766578
109下,SOC 574100,"社會科學比較研究與方法
Comparative Research in Social Sciences: Practices and Methods","李韶芬LEE, SHAO-FEN",4,3.65,1.13,SOC5741,26446389023345276696983726579706978
109下,SOC 575600,"清華社會學
Sociologists at Work","洪意凌HUNG, YI-LING",15,4.26,0.1,SOC5756,27946248472094072857871897376737871
109下,SOC 575800,"經濟社會學
Economic Sociology","陳明祺CHEN, MING-CHI",6,3.62,0.51,SOC5758,3851526126310986772697877737871677273
109下,SOC 578900,"東亞科技與醫療
EastAsianScience,Technology,andMedicine","洪意凌HUNG, YI-LING",3,4.0,0.24,SOC5789,27946248472094072857871897376737871
109下,SOC 580200,"中國研究工作坊
China Studies Workshop","陶逸駿TAO, YI-CHUN",8,4.08,0.13,SOC5802,385183692039423846579897367728578
109下,SOC 587400,"台商專題研究
Topics on Taiwanese Businessmen","姚人多YAO, JEN-TO",9,4.07,0.12,SOC5874,2300220154228108965797469788479
109下,SOC 588400,"當代中國社會治理專題
Seminar on Social Governance in Contemporary China","陶逸駿TAO, YI-CHUN",9,4.07,0.19,SOC5884,385183692039423846579897367728578
109下,SOC 601100,"高等應用統計
Advanced Statistics for Sociologists","林宗弘LIN, THUNG-HONG",5,4.06,0.22,SOC6011,265192344724344767378847285787172797871
109下,STAT 216000,"統計學二
Statistics II","徐南蓉HSU, NAN-JUNG",23,3.3,1.06,STAT2160,24464213353399372838578657874857871
109下,STAT 262200,"統計資料分析
Statistical Data Analysis","趙蓮菊CHAO, LIEN-JU",88,3.48,0.98,STAT2622,36249340303373867726579767369787485
109下,STAT 519100,"應用多變量分析
Applied Multivariate Analysis","謝文萍HSIEH, WEN-PING",35,3.63,1.05,STAT5191,356132599133805728373697287697880737871
109下,STAT 521000,"時間序列分析
Time Series Analysis","徐南蓉HSU, NAN-JUNG",51,3.83,0.41,STAT5210,24464213353399372838578657874857871
109下,STAT 523000,"類別資料分析
Discrete Analysis","黃禮珊HUANG, LI-SHAN",10,4.17,0.3,STAT5230,4064331150296427285657871767383726578
